area,t,S,SV,E,EV,I,IV,H,D,R,W,V,t_n,L
area2,5,39675.00028102196,59954.106523755334,119.32256693252737,28.49137118504318,86.9210727720079,9.585546182077772,32.75902585979153,0.45741055614257176,95.54297871329142,0.0,10000.0,5.92967673158008,5
area2,6,29662.037686460448,69942.35361986634,110.90051910959627,36.79444619310299,85.8765274131663,12.5368808641422,38.45984826735032,0.6758041710712681,117.27976099109522,0.0,10000.0,5.92967673158008,5
area2,7,19653.2894921368,79929.9768039364,100.59924545079419,46.24155016320223,83.44690889776707,16.303063616644703,43.817679774978615,0.9322032877197644,139.867959190255,0.0,10000.0,5.92967673158008,5
area2,8,9645.407318752663,89910.68685314401,93.39840006080269,68.51821206457275,79.6532938581839,20.879388405599663,48.77133668819947,1.224321298945221,163.20763363923618,0.0,9626.806458736512,5.92967673158008,5
area2,9,0.0,99528.45639684495,82.16958451146324,96.48698343554148,75.50664979611082,28.59960360373311,53.26532392109553,1.5494637061043397,187.19825528819572,0.0,0.0,5.92967673158008,5
area2,10,0.0,99506.33702856659,65.73566760917062,123.67210711951867,70.30255055968219,39.701183286516006,57.43507794311022,1.9045660431293896,212.50723207220267,0.0,0.0,5.92967673158008,5
area2,11,0.0,99487.73073112348,52.5885340873365,146.14161304351808,63.30301186507763,53.05839691481957,61.35665366667191,2.287466754200384,239.72663564960885,0.0,0.0,5.92967673158008,5
area2,12,0.0,99472.19645884636,42.070827269869206,164.6172365757637,55.67991126935777,67.08172166124643,64.98919994696966,2.696511316500376,269.030850082475,0.0,0.0,5.92967673158008,5
area2,13,0.0,99459.30588833036,33.65666181589537,179.7867937216584,48.13782887096048,80.78149291821413,68.32701021530411,3.12977286611084,300.43970217508627,0.0,0.0,5.92967673158008,5
area2,14,0.0,99448.6630004014,26.925329452716298,192.25596136350686,41.07425547675955,93.58921845548028,71.38279063165734,3.5852864953029013,333.87294709398657,0.0,0.0,5.92967673158008,5
area2,15,0.0,99439.912933637,21.54026356217304,202.53740292041422,34.688630901072344,105.22045480617622,74.1781360716238,4.061172004123252,369.1923625334357,0.0,0.0,5.92967673158008,5
area2,16,0.0,99432.74466551725,17.232210849738433,211.0555251997894,29.05592796755575,115.57480443599835,76.73812086450215,4.555693158527864,406.23174318636467,0.0,0.0,5.92967673158008,5
area2,17,0.0,99426.89002443646,13.785768679790747,218.1571040578016,24.175783803913017,124.66552219392774,79.08827757464604,5.067280886751615,444.81697236361595,0.0,0.0,5.92967673158008,5
area2,18,0.0,99422.1206670407,11.028614943832599,224.12324517277756,20.004858999400007,132.571419644852,81.25297516629715,5.59453633421018,484.7786212256135,0.0,0.0,5.92967673158008,5
area2,19,0.0,99418.24406904663,8.82289195506608,229.18070848840054,16.47776953984947,139.40494438036262,83.25461982613002,6.1362231061620784,525.9592265411907,0.0,0.0,5.92967673158008,5
area2,20,0.0,99415.09918357705,7.058313564052864,233.5118588257572,13.520297036058484,145.29167176201784,85.11333647841235,6.691254182518344,568.2169440233812,0.0,0,5.92967673158008,5
