area,t,S,SV,E,EV,I,IV,H,D,R,W,V,t_n,L
nondonor1,37,87078.41274178111,0.0,1990.3003685452136,0.0,1556.6149438398452,0.0,0,131.24540724167292,9243.426538592106,67921.16193858933,0,65.80963746844294,15
nondonor1,38,86687.11810093294,0.0,1983.5349356843299,0.0,1555.543379798913,0.0,0,136.83325017017256,9636.970333413581,67615.95211872776,0,65.80963746844294,15
nondonor1,39,86297.56094062034,0.0,1976.3851088600597,0.0,1553.3934889215398,0.0,0,142.4172464623719,10030.24321513562,67312.09753368393,0,65.80963746844294,15
nondonor1,40,85909.71396172087,0.0,1968.9550659875151,0.0,1550.3648861991796,0.0,0,147.9935252052931,10422.972560887072,67009.57689014234,0,65.80963746844294,15
nondonor1,41,85523.55608979311,0.0,1961.3219247177753,0.0,1546.6268389263512,0.0,0,153.55893205187775,10814.936214510819,66708.37375003869,0,65.80963746844294,15
nondonor1,42,85139.07195443436,0.0,1953.5416751329715,0.0,1542.3206361008006,0.0,0,159.11092028064522,11205.954814051158,66408.47612445886,0,65.80963746844294,15
nondonor1,43,84756.25110496602,0.0,1945.654189574715,0.0,1537.5625368247886,0.0,0,164.6474503608817,11595.884718273528,66109.87586187356,0,65.80963746844294,15
nondonor1,44,84375.08714767087,0.0,1937.6873089549238,0.0,1532.4469646724874,0.0,0,170.1669001018231,11984.611678599831,65812.56797518334,0,65.80963746844294,15
nondonor1,45,83995.57691662075,0.0,1929.6600782140567,0.0,1527.0497002517995,0.0,0,175.6679862687865,12372.045318644541,65516.54999496425,0,65.80963746844294,15
nondonor1,46,83617.719737319,0.0,1921.585241872994,0.0,1521.430902253047,0.0,0,181.1496976597684,12758.114420895123,65221.821395108884,0,65.80963746844294,15
nondonor1,47,83241.51680699097,0.0,1913.4711238264272,0.0,1515.6378529809422,0.0,0,186.61123902682226,13142.762977174772,64928.38310945302,419.22285142793135,65.80963746844294,15
nondonor1,48,82447.74784209982,419.22285142793135,1905.323012524368,0.0,1509.7073758633842,0.0,0,192.05198485318206,13525.946933231256,64217.014289523766,1500.0,65.80963746844294,15
nondonor1,49,80576.74851543173,1917.713712370292,1895.257736687599,1.5091390576393862,1503.6679101231275,0.0,0,197.4714418086139,13907.631544520955,62428.04982796349,1500.0,65.80963746844294,15
nondonor1,50,78714.15531520128,3410.8099842858956,1878.7993895805275,8.11103933050784,1497.1639686259762,0.30182781152787724,0,202.86921865229928,14287.78925651194,60647.12528349727,1500.0,65.80963746844294,15
nondonor1,51,76859.94267605703,4898.531105079831,1857.2521508086668,18.767710670470787,1489.0360333466951,1.8466440084755822,0,208.244259431221,14666.379420597557,58874.21403624883,1500.0,65.80963746844294,15
nondonor1,52,75014.086768275,6380.897098463027,1831.6576284289704,32.64817515318035,1478.6827341980024,5.1266881523565155,0,213.59325227568965,15043.307655053728,57109.29067003867,1500.0,65.80963746844294,15
nondonor1,53,73176.56784432889,7857.9288948600215,1802.8450266892833,49.08674372554978,1465.8652200080867,10.34178907384685,0,218.91172365341183,15418.45275766086,55352.33271501056,1500.0,65.80963746844294,15
nondonor1,54,71347.37117137617,9329.648759568738,1771.4726943041442,67.54953027172535,1450.5717242836697,17.507399682531737,0,224.19474739956144,15791.68397311341,53603.32125810926,1500.0,65.80963746844294,15
nondonor1,55,69526.48704637724,10796.080754137163,1738.0622804422535,87.60762964895473,1432.9251673209228,26.528233384278842,0,229.43738641267703,16162.871502276468,51862.24082926445,1500.0,65.80963746844294,15
nondonor1,56,67713.91020359882,12257.251180202175,1703.0266671322304,108.91567765415209,1413.1212812566157,37.24765499200685,0,234.63495182695993,16531.892383337006,50129.07881883506,1500.0,65.80963746844294,15
nondonor1,57,65909.63885783473,13713.188974362874,1666.6926794698747,131.19474796262216,1391.388186956053,49.480119306336796,0,239.78314011774842,16898.633293989726,48403.82462470775,1500.0,65.80963746844294,15
nondonor1,58,64113.673578869464,15163.9260395857,1629.3194225411664,154.21873314727134,1367.9608778326265,63.031871507523405,0,244.87809080738361,17262.99138570883,46686.46868548104,1500.0,65.80963746844294,15
nondonor1,59,62326.01614239857,16609.497511655343,1591.1129745038306,177.80351444817282,1343.0659136557958,77.7136159637336,0,249.91639450614312,17624.873932868377,44977.00151334305,1500.0,65.80963746844294,15
nondonor1,60,60546.668452842845,18049.941967544048,1552.2380691587882,201.7983556698343,1316.9129776360792,93.34777058410722,0,254.89507167035705,17984.197334893906,43275.41279913435,1500.0,65.80963746844294,15
nondonor1,61,58775.63159051687,19485.301586680027,1512.8273176530063,226.07906539988687,1289.6909348721697,109.77213986260314,0,259.81153574735464,18340.885829268045,41581.69062744997,1500.0,65.80963746844294,15
nondonor1,62,57012.905002984175,20915.622277015376,1472.9884416550985,250.54256198456036,1261.566745792198,126.84127856041046,0,264.66354961152183,18694.870142396623,39895.82081394459,1500.0,65.80963746844294,15
nondonor1,63,55258.48583858459,22340.95377671935,1432.8099177236656,275.1025498836722,1232.6861048346402,144.42641872164768,0,269.4491808622237,19046.086212670172,38217.78636027155,1500.0,65.80963746844294,15
nondonor1,64,53512.36840751927,23761.349740269467,1392.365365244248,299.686076356822,1203.175044238723,162.41455067396444,0,274.1667592665857,19394.474056430878,36547.56701283107,1500.0,65.80963746844294,15
nondonor1,65,51774.543750206554,25176.86781539958,1351.7169495081157,324.2307859553448,1173.1420041943218,180.70705100701764,0,278.8148380979039,19739.976805631122,34885.13890771997,1500.0,65.80963746844294,15
nondonor1,66,50044.99929156151,26587.569715222064,1310.9180182515404,348.68272894179046,1142.6800528004787,199.2181132493772,0,283.3921601261352,20082.539919847066,33230.47428403996,1500.0,65.80963746844294,15
nondonor1,67,48323.57172473778,27993.458879723814,1270.1619814249575,373.0570186516833,1111.8690641122162,217.8731426194625,0,287.8976283985795,20422.110560331465,31583.443748136764,1500.0,65.80963746844294,15
nondonor1,68,46610.36490670161,29394.651675197296,1229.3364031761437,397.2528194478641,1080.8071136681945,236.6196938507428,0,292.33028158752825,20758.637106370585,29944.095490054307,1500.0,65.80963746844294,15
nondonor1,69,44905.34899189922,30791.21766148724,1188.4850373433019,421.236269268347,1049.5446422877615,255.39860204004668,0,296.6894041957796,21092.079391478263,28312.38624164761,1500.0,65.80963746844294,15
nondonor1,70,43208.48957136474,32183.22979095565,1147.647450409116,444.9768859462659,1018.1279080274169,274.15910034462775,0,300.9743419488235,21422.39495100331,26688.268289675245,1500.0,65.80963746844294,15
nondonor1,71,41519.747366896365,33570.76423063793,1106.860164795673,468.4470690747336,986.5992212119302,292.85734261451495,0,305.18450379124886,21749.54010097756,25071.689287715057,1500.0,65.80963746844294,15
nondonor1,72,39839.07796433726,34953.90013002757,1066.1575343956415,491.62175587014184,954.9973478601138,311.45520520967386,0,309.3193617342385,22073.470700565307,23462.592113189123,1500.0,65.80963746844294,15
nondonor1,73,38166.4315809639,36332.71932463554,1025.5724108898723,514.4782100881439,923.3579847744302,329.9193272158898,0,313.3784497241716,22394.142711708,21860.914768233186,1500.0,65.80963746844294,15
nondonor1,74,36501.752863590205,37707.30596280449,985.1366460855909,536.9959299015666,891.7142460763929,348.2203545420923,0,317.361362272498,22711.51263472711,20266.590325115903,1500.0,65.80963746844294,15
nondonor1,75,34844.98071615459,39077.74604053134,944.8814643040864,559.1566661944031,860.097125457063,366.33235941426767,0,321.26775330096257,23025.537874643232,18679.546919328248,1500.0,65.80963746844294,15
nondonor1,76,33196.0481579884,40444.12682615797,904.8377296094573,580.9445473288972,828.5359143794349,384.2324123757359,0,325.09733547029236,23336.17707668976,17099.7077961345,1500.0,65.80963746844294,15
nondonor1,77,31554.88221656448,41806.536153646324,865.036125111487,602.3463103747587,797.0585664952954,401.9002889842529,0,328.8498801431492,23643.390458680195,15526.991419244485,1500.0,65.80963746844294,15
nondonor1,78,29921.40386129076,43165.06155970725,825.5072553629086,623.3516422388878,765.692004482534,419.31829796075226,0,332.52521806111787,23947.14016089574,13961.311653344363,1500.0,65.80963746844294,15
nondonor1,79,28295.527987900234,44519.78923628359,786.2816776808556,643.9536372147666,734.4623686857492,436.47122162841333,0,336.1232407750519,24247.390629831287,12402.578035557277,1500.0,65.80963746844294,15
nondonor1,80,26677.16346627715,45870.802765828856,747.3898637677673,664.1493802265525,703.3952082672074,453.3463631336252,0,339.64390284732605,24544.10904965147,10850.696154551224,1500.0,65.80963746844294,15
nondonor1,81,25066.213268240303,47218.18160256579,708.8620890510601,683.9406674443107,672.5156156689661,469.9336982078429,0,343.0872248359228,24837.26583398576,9305.568160013614,1500.0,65.80963746844294,15
