area,t,S,SV,E,EV,I,IV,H,D,R,W,V,t_n,L
area2,-1,0,0,0,0,0,0,0,0,0,0,0,5.92967673158008,5
area1,0,49946.94039609729,49968.164237658384,31.25,18.749999999999996,21.80960390269776,13.085762341618652,0,0,0,49946.94039609729,0.0,5.92967673158008,5
area1,1,49934.495970303054,49960.69440939264,37.44442579424068,22.469828265739675,21.80960390269776,13.08576234161865,2.4374999999999996,0.0,7.562499999999998,49934.49597030306,0.0,5.92967673158008,5
area1,2,49922.054645073775,49953.22569780459,42.396865864671284,25.444574200639313,23.048489061545894,13.829727994766587,4.71249991875,0.016250008124999996,15.271250073124996,49922.05464507378,0.0,5.92967673158008,5
area1,3,49908.9097119374,49945.33381334897,47.06242582811229,28.247543816136904,24.922833675623885,14.955443853706194,6.974321515251789,0.04766668995833305,23.546239334834397,49908.909711937406,0.0,5.92967673158008,5
area1,4,49894.69928582881,49936.80133512349,51.86036677108426,31.130513278382583,27.19315747198913,16.319156116333136,9.294884400958182,0.0941621899744167,32.60713881896957,49894.699285828814,0.0,5.92967673158008,5
area1,5,49879.198446234754,49927.49298343385,56.98913301091852,34.21276231234855,29.772460496300585,17.86866188459595,11.7145457631485,0.15612811696375256,42.59487874710902,49879.19844623476,0.0,5.92967673158008,5
area1,6,49862.23220028417,49917.303379526325,62.55755235932376,37.559813757403376,32.63836332159893,19.590574042135117,14.261248833925599,0.23422512776656176,53.62264274734502,49862.232200284176,0.0,5.92967673158008,5
area1,7,49848.95108327411,49909.32590818873,63.32715889752421,38.025322343517175,35.79666537802976,21.48844639978709,16.958574519993416,0.3293001675302285,65.79754083077617,49848.951083274114,0.0,5.92967673158008,5
area1,8,49834.38829049537,49900.57764983866,65.22451989675604,39.16851622488269,38.203810963487236,22.93554529525714,19.829183014240588,0.442357387525433,79.23012688381455,49834.38829049538,373.1935412634921,5.92967673158008,5
area1,9,49445.65684377841,50264.436065488764,67.7175213708802,40.669938593295626,40.30061063122094,24.196586389426542,22.777567435091434,0.5745520070509803,93.6703143058628,49445.656843778415,10000.0,5.92967673158008,5
area1,10,39429.39358165379,60254.516524504266,70.4372792213172,42.4554918591356,42.29512861619737,25.39653414988131,25.76386406065696,0.7264025325434813,109.01519340220875,39429.3935816538,10000.0,5.92967673158008,5
area1,11,29415.78070401829,70242.03491189104,69.96270101255831,46.44600610053741,44.26202715778851,26.609722333842797,28.774125983465897,0.8981617121607413,125.2316397903205,29415.780704018296,10000.0,5.92967673158008,5
area1,12,19405.004516622605,80226.59541690267,66.74634820573206,52.596299868806994,45.57035397566556,28.273348815018615,31.804950184994105,1.0899893146309338,142.31877610988838,19405.004516622612,10000.0,5.92967673158008,5
area1,13,9393.500072973002,90198.05755146546,64.90152221418687,70.6149053322576,45.860481707651516,30.690286945511314,34.81770996173461,1.3020224218807286,160.25544697832726,9393.500072973009,9386.281200779362,5.92967673158008,5
area1,14,0.0,99542.74861579819,59.14008996497529,98.08206071243863,45.69850204704549,36.018321791700714,37.758455301100966,1.5341406043513257,179.01981378019582,7.275957614183426e-12,0.0,5.92967673158008,5
area1,15,0.0,99494.50915763929,47.31207197198023,126.7051067288593,44.43065460991667,45.31292744001898,40.71825429224164,1.7858637655535166,199.22596355214628,7.270080938788916e-12,0.0,5.92967673158008,5
area1,16,0.0,99443.20457845015,37.84965757758419,152.6686645722252,41.16053188209429,57.66857785637716,43.77126942489463,2.057318929895975,221.61940130678295,7.263832881376947e-12,0.0,5.92967673158008,5
area1,17,0.0,99388.95989310702,30.279726062067354,176.37961700090574,36.93504861562748,71.67616874594233,46.870729075853085,2.349127538632837,246.54968985395112,7.257229039336229e-12,0.0,5.92967673158008,5
area1,18,0.0,99331.75425163897,24.223780849653885,198.3093350687858,32.40648001121197,86.41178079243005,50.002413089874615,2.661599222040955,274.23035932704386,7.250267259360493e-12,0.0,5.92967673158008,5
area1,19,0.0,99271.49707167262,19.37902467972311,218.9046480213701,27.964478797849722,101.31053737271974,53.1694109971439,2.9949488093148293,304.7798796492612,7.2429369304315624e-12,0.0,5.92967673158008,5
area1,20,0.0,99208.06201236695,15.503219743778487,238.55877772277572,23.82647508021575,116.05880497155609,56.383823721909835,3.349411726527159,338.25747466629923,7.235223132962294e-12,0,5.92967673158008,5
area2,0,89801.02648536488,9986.735099024325,117.1875,7.812499999999999,81.7860146351166,5.452400975674439,0,0,0,89801.02648536488,10000.0,5.92967673158008,5
area2,1,79768.94584885094,19984.59449441514,125.83063651395022,8.390604609180862,81.7860146351166,5.452400975674439,7.265625,0.0,17.734375,79768.94584885094,10000.0,5.92967673158008,5
area2,2,69740.44908598493,29980.31090076184,129.16127207717284,10.99607734064335,83.51464193790665,5.5680218975106115,14.0468747578125,0.04843752421875,35.90468771796875,69740.44908598493,10000.0,5.92967673158008,5
area2,3,59715.008264526026,39973.74893782436,128.76983912064412,15.358824809992079,85.41402189855336,6.171603762447768,20.52962334931092,0.14208340276041587,54.856801305908014,59715.008264526026,10000.0,5.92967673158008,5
